Label,Message
0,indians poor india poor country says one swiss bank directors says ltgt lac crore indian money deposited swiss banks used taxless budget ltgt yrs give ltgt crore jobs indians village delhi lane roads forever free power suply ltgt social projects every citizen get monthly ltgt ltgt yrs need world bank amp imf loan think money blocked rich politicians full rights corrupt politicians itna forward karo ki pura india padhegm
0,oh lk tt den take one tt ends cine lor dun wan yogasana oso
0,nice line said broken heart plz dont cum times infront wise trust good 9t
0,hmmm guess go kb power yoga haha dunno tahan power yoga anot thk got lo oso forgot liao
1,ur going bahamas callfreefone 08081560665 speak live operator claim either bahamas cruise of£2000 cash 18only opt txt 07786200117
0,leave de start prepare next
0,i‘ll leave around four ok
0,lmao fun
0,hello good week fancy drink something later
0,sfirst timedhoni rocks
0,well thats nice bad cant eat
0,1s finish meeting call
0,yes completely formclark also utter waste
0,ki didt see youkwhere
1,want latest video handset 750 anytime network mins half price line rental reply call 08000930705 delivery tomorrow
0,shes find sent offline message know anjolas
0,ah well confuses things doesn‘t
0,didnt complete gist oh
0,sure get acknowledgement astoundingly tactless generally faggy demand blood oath fo
0,certainly puts things perspective something like happens
0,zoe hit im fucking shitin il defo try hardest cum 2morow luv millions lekdog
0,released another italian one today cosign option
0,piggy awake bet ure still sleeping im going lunch
0,change one next escalator
0,hows queen going royal wedding
0,hey ive booked lessons sun liao
0,im wait till bus pick
0,im school ill da lab stuff give call done
0,make cry stuff happens top everything else pushes edge dont underdtand often cry sorry sorry life
0,enjoy watching playing football basketball anything outdoors
1,hello orange months free access games news sport plus 10 free texts 20 photo messages reply yes terms apply wwworangecoukow
0,yeh def up4 something satjust got payed2day havbeen given a£50 pay rise 4my work havebeen made preschoolcoordinator 2i feelingood luv
0,hi test ltgt rd
0,family happiness
1,tddnewsletteremc1couk games thedailydraw dear helen dozens free games great prizeswith
1,knock knock txt whose 80082 enter weekly draw £250 gift voucher store yr choice tcs wwwtklscom age16 stoptxtstop£150week
0,actually nvm got hella cash still ltgt ish
1,hack chat get backdoor entry 121 chat rooms fraction cost reply neo69 call 09050280520 subscribe 25p pm dps bcm box 8027 ldn wc1n3xx
0,wat time finish ur lect today
0,bishan lar nearer need buy early cos buy gotta park car
0,swt thought nver get tired little things lovable persons cozsomtimes little things occupy biggest part hearts gud ni8
0,hello got st andrewsboy long way cold keep posted
0,sms chat
0,doesnt make sense take unless free need know wikipediacom
1,camera awarded sipix digital camera call 09061221066 fromm landline delivery within 28 days
0,hm good morning headache anyone
0,ryder unsoldnow gibbs
0,told dr appt next week thinks im gonna die told check nothing worried didnt listen
0,anything lor juz us lor
0,well done blimey exercise yeah kinda remember wot hmm
0,cinema plus drink appeal tomo fr thriller director like mac 830
0,said mind go bedroom minute ok sed sexy mood came minuts latr wid caken wife
0,wake gt
0,know grumpy old people mom like better lying always one play jokes
0,could work well reach consensus next meeting
0,sir late paying rent past months pay ltgt charge felt would inconsiderate nag something give great cost thats didnt speak however recession wont able pay charge month hence askin well ahead months end please help thanks
0,oh getting even
0,mm ask come enough
0,wake since checked stuff saw true available spaces pls call embassy send mail
0,thk em find wtc far weiyi goin rest dunno yet ur goin dinner den might able join
0,thank youve wonderful
1,urgent mobile number awarded £2000 prize guaranteed call 09061790126 land line claim 3030 valid 12hrs 150ppm
0,beautiful truth gravity read carefully heart feels light someone feels heavy someone leaves goodmorning
0,yup
0,toshiba portege m100 gd
0,find time bus coz need sort stuff
1,get brand new mobile phone agent mob plus loads goodies info text mat 87021
0,didnt holla
0,promise take good care princess run please send pics get chance ttyl
0,idea soon get converted live
0,dear going rubber place
0,generally isnt one uncountable noun dictionary pieces research
0,hiding stranger
0,know shall speak ltgt minutes
0,started searching get job dayshe great potential talent
0,going ltgt bus
0,today song dedicated day song dedicate send ur valuable frnds first rply
0,ok askd knw tht
0,dont knw pa drink milk
0,come nordstrom youre done
0,way transport less problematic sat night way want ask join bday feel free need know definite nos booking fri
0,got itmail panren paru
1,married local women looking discreet action real matches instantly phone text match 69969 msg cost 150p stop txt stop bcmsfwc1n3xx
0,tacos rajas burrito right
0,dun thk ill quit yet hmmm go jazz yogasana oso go meet em lessons den
0,dear reach
0,dude makin weirdy brownies sister made awesome cookies took pics
1,congrats mobile 3g videophones call 09063458130 videochat wid ur mates play java games dload polyph music noline rentl bx420 ip4 5we 150p
0,waited yesterday
1,urgent important information 02 user today lucky day find log onto httpwwwurawinnercom fantastic surprise awaiting
0,keep payasam rinu brings
1,want get laid tonight want real dogging locations sent direct ur mob join uks largest dogging network txting moan 69888nyt ec2a 31pmsg150p
0,hi peteynoim ok wanted chat coz avent spoken long timehope ur doin alritehave good nit js love ya amx
0,nite nite pocay wocay luv thing 4eva promise ring 2morrowxxxx
0,tonight mate catching sleep new number way
0,joys father john john name joys father mandan
0,ok much though hm friday cant wait dunno wot hell im gonna another weeks become slob oh wait already done
0,dun say early hor already say
0,wanna art
0,ya knw vl givits ok thanks kanoanyway enjoy wit ur family wit 1st salary
0,got got colours lor one colour quite light darker lor actually im done shes styling hair
0,hows watch resizing
0,hmmmstill dont opener
0,escape theatre going watch kavalan minutes
1,get official england poly ringtone colour flag yer mobile tonights game text tone flag 84199 optout txt eng stop box39822 w111wx £150
0,yahoo boys bring perf legal
0,yesbut said
0,willing go aptitude class
0,curious cuz asked
0,want see pretty pussy
0,like think theres always possibility pub later
0,lol well quality aint bad aint complaining
0,soon real thing princess make wet
0,yep fine 730 830 ice age
0,supposed meet discuss abt trip thought xuhui told afternoon thought go lesson
0,oh great ill disturb talk
1,hi babe jordan im home abroad lonely text back wanna chat xxsp visionsmscom text stop stopcost 150p 08712400603
0,horrible eat macs eat forgot abt already rite take long reply thk toot b4 prepared wat shall eat
0,sorry man accidentally left phone silent last night didnt check til got
0,nothing meant money enters account bank remove flat rate someone transfered ltgt account ltgt dollars got removed banks differ charges also differbe sure trust 9ja person sending account details cos
0,hi shanilrakhesh herethanksi exchanged uncut diamond stuffleaving back excellent service dino prem
0,im done oredi
0,mean come chase stated watch many movies want
0,love hope anything drastic dont dare sell pc phone
1,someone contacted dating service entered phone fancy find call landline 09111032124 pobox12n146tf150p
1,bored housewives chat date 08717507711 btnational rate 10pmin landlines
0,hanging brother family
0,one doesnt stalk profiles
0,dare change ring
0,pls pls send mail know relatives coming deliver know costs risks benefits anything else thanks
0,simple arithmetic percentages
0,ambrithmaduraimet arun dha marrgeremembr
0,sorry ur msg yar lor poor thing one night tmr ull brand new room sleep
1,selected stay 250 top british hotels nothing holiday worth £350 claim call london 02072069400 bx 526 sw73ss
0,nice pubs near frankie bennys near warner cinema
0,pls speak wont ask anything friendship
0,wonder youll get text
0,happy baby alright take job hope fine send kiss make smile across sea kiss kiss
0,yeah open chat click friend lists make list easy pie
0,wanted say holy shit guys werent kidding bud
1,lastest stereophonics marley dizzee racal libertines strokes win nookii games flirt click themob wap bookmark text wap 82468
0,attended nothing
0,ok lor wat time finish
0,youre car hour half im going apeshit
0,get free call
0,meh thgt clash really ah dun mind dun seen lost weight gee
0,hows scotland hope showing jjc tendencies take care live dream
0,da vijay going talk jaya tv
0,sounds good fingers makes difficult type
1,outbid simonwatson5120 shinco dvd plyr bid visit sms acsmsrewards end bid notifications reply end
0,ive told ive returned order
0,hate turns fun shopping trip annoying day everything would look house
0,happens 2waxsto wat want come ill get medical insurance shell able deliver basic care im currently shopping right medical insurance give til friday morning thats ill see major person guide right insurance
0,send naughty pix
0,gas station go
0,say bold torch later one torch 2bold
1,2nd time tried contact 750 pound prize claim easy call 08718726970 10p per min btnationalrate
1,2nd time tried contact £1450 prize claim call 09053750005 b4 310303 tcsstop sms 08718725756 140ppm
1,specially selected receive 3000 award call 08712402050 lines close cost 10ppm 16 tcs apply ag promo
0,sac needs carry
0,got persons story
0,miles smiles made frm letters know difference smile ur face keeps happy even though miles away keep smiling good nyt
0,good morning dear shijutta great amp successful day
0,thats one issues california okay snow manageable
0,lol im hot air balloon
1,please call 08712402902 immediately urgent message waiting
